ticker,risk_tier,risk_label,risk_score,prob_low,prob_medium,prob_high,environmental_score,social_score,governance_score,total_esg_score,esg_rating,controversy_score,carbon_intensity,water_usage_score,country,sector,action,allocation,alert,review,esg_status,fund_eligible,reason,alternative,return_5d,return_20d,return_60d,return_200d,vol_20d,vol_60d,momentum_60d,momentum_200d,rsi_14,macd,max_drawdown,vol_ratio_20d,price_52w_high,price_52w_low,range_52w_pct,latest_price,emb_norm,emb_pc1,emb_pc2,emb_pc3,risk_color,sector_risk_pct,overall_risk_pct,as_of_date
OMC,0,Low,31.071,0.971,0.029,0.0,59.95,60.03,56.25,58.87,A,29.17,64.18,44.6,USA,Communications,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.00438,-0.09031,-0.03027,0.12153,0.014028,0.030213,-0.01459,0.00903,49.89,-0.83377,-0.43214,2.3699,99.86,37.68,1.6504,75.65,3.8819163245925017,-1.7317698844888447,-1.1672837247678822,-2.2099771434127677,#27ae60,0.625,0.3022,2026-04-27
ONGC.NS,1,Medium,61.678,0.011,0.9823,0.0067,13.52,41.22,39.11,29.51,B,65.73,268.41,23.76,India,India_Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.01667,0.03727,0.21293,0.1767,0.016319,0.020575,0.0916,0.18949,50.95,4.88578,-0.65891,1.4076,307.87,40.19,6.6604,286.65,7.2471123500488295,-2.292203136190336,0.1472661164017986,1.0613165411964314,#f39c12,1.0,0.9725,2026-04-27
ORCL,0,Low,29.532,0.9539,0.0461,0.0,55.34,60.09,68.82,60.81,AA,24.62,94.6,54.47,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.03148,-0.05536,-0.24309,-0.31663,0.031657,0.03348,-0.09874,-0.33997,50.02,-3.32584,-0.5825,2.2015,326.9,36.55,7.9445,143.17,5.266766697476737,0.3556362964310894,-0.3400913281818238,-3.1446645205644,#27ae60,0.7586,0.25,2026-04-27
OXY,1,Medium,50.506,0.0107,0.9828,0.0066,25.72,30.31,40.71,31.59,BB,34.48,230.39,14.85,USA,Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.04982,0.14938,0.46285,0.41006,0.022937,0.023188,0.21804,0.38285,52.04,3.05278,-0.85854,1.2955,71.8,8.32,7.6257,62.94,9.121182682256208,-1.0539607928399517,2.44706033849155,6.454609398219782,#f39c12,0.7059,0.8434,2026-04-27
PCG,1,Medium,52.191,0.01,0.9867,0.0033,34.21,37.2,70.14,45.89,BBB,50.75,367.72,55.1,USA,Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.0109,-0.02749,0.12408,0.26417,0.013186,0.015786,0.03008,0.12045,49.82,-0.03268,-0.84426,1.2796,24.05,3.75,5.4211,17.62,4.259524173200053,-2.923033376685795,-0.0965236129640451,1.818342292938156,#f39c12,0.75,0.8709,2026-04-27
PCTN.L,1,Medium,36.585,0.1992,0.8008,0.0,47.19,53.12,58.18,52.26,A,34.95,87.17,46.59,UK,UK_RealEstate,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.02128,-0.06796,-0.01147,-0.03966,0.011065,0.014523,-0.06913,-0.02126,50.82,-1.7615,-0.49515,1.5572,105.79,51.86,1.0398,76.8,7.403792462241165,1.091274663371529,-2.1485179876981078,-1.133993543009346,#f39c12,0.875,0.5,2026-04-27
PERSISTENT.NS,0,Low,26.472,0.8675,0.1128,0.0197,60.46,55.02,67.26,60.87,AA,16.62,70.62,18.04,India,India_Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.09927,0.16039,-0.13498,-0.0995,0.019939,0.022264,-0.01267,-0.04405,52.86,15.7687,-0.36102,1.4221,6610.56,221.8,28.8037,5386.2,10.11598803274027,3.0798083777849907,-0.0947360550632023,0.9632085872253124,#27ae60,0.3333,0.1484,2026-04-27
PFE,0,Low,31.292,0.9633,0.0367,0.0,58.54,63.75,67.13,62.68,AA,28.42,149.91,36.75,USA,Healthcare,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,-0.02413,0.01082,0.08952,0.19443,0.015428,0.015046,0.01266,0.08698,51.22,0.25738,-0.58962,1.214,49.05,20.13,1.4368,27.1,3.7494035628245332,-1.9136005413261288,-0.1361623300850461,-2.1160957602987187,#27ae60,0.8947,0.3297,2026-04-27
PG,1,Medium,36.228,0.1454,0.8546,0.0,48.97,65.91,61.45,57.79,A,38.02,133.18,67.96,USA,Consumer,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.02363,-0.08968,0.00546,-0.08696,0.010145,0.01258,-0.06919,-0.06098,48.59,-3.27115,-0.23772,1.4677,173.84,75.38,1.3061,141.3,3.9496899892788258,-2.6980883738126766,-0.9062730546656806,-1.1207307579588472,#f39c12,0.5,0.4808,2026-04-27
PH,1,Medium,47.613,0.0026,0.9974,0.0,41.54,44.86,38.83,41.72,BBB,45.03,196.63,97.65,USA,Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.05977,-0.0206,0.00905,0.40862,0.019744,0.016359,-0.03576,0.10482,51.55,-12.35654,-0.54682,0.9438,1023.02,89.82,10.3891,912.97,3.8417113530442855,-2.4949279461313347,-0.1181823195517981,1.084917117980839,#f39c12,0.6842,0.761,2026-04-27
PHNX.L,0,Low,24.46,0.9074,0.0861,0.0065,69.85,56.53,63.74,64.02,AA,19.17,33.81,47.95,UK,UK_Finance,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.06737,-0.00464,-0.04426,0.08832,0.018388,0.015445,-0.02034,0.02926,48.37,-7.64622,-0.44832,1.3585,798.97,440.78,0.8126,708.2,6.816779880157058,1.2177811517556445,0.8428687518482363,-0.8844918404365709,#27ae60,0.3,0.0852,2026-04-27
PHOENIXLTD.NS,1,Medium,35.109,0.1374,0.8626,0.0,54.32,49.05,53.79,52.58,A,20.45,191.09,53.9,India,India_RealEstate,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.06367,-0.0224,-0.17017,0.0023,0.023897,0.018686,-0.05561,-0.02894,52.25,-34.30791,-0.48129,1.0683,2041.44,240.11,7.5022,1597.0,5.991080683992452,0.540093857652378,-0.2765436123043642,-0.1426842395559684,#f39c12,0.3333,0.4505,2026-04-27
PLD,0,Low,31.514,0.9277,0.0723,0.0,46.73,55.23,65.55,54.93,A,13.0,183.93,72.09,USA,RealEstate,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.03448,-0.00635,0.04597,0.29944,0.012227,0.013489,-8e-05,0.10594,49.06,-0.57011,-0.43295,1.0104,152.98,46.3,2.3043,133.22,3.554025726852485,-2.2203658877568304,-0.3626937642441374,-0.6321821612133891,#27ae60,0.2941,0.3434,2026-04-27
PNC,0,Low,25.756,0.9793,0.0207,0.0,59.31,50.42,71.53,60.31,AA,13.94,65.04,80.22,USA,Finance,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.0608,0.04178,-0.01408,0.25196,0.011011,0.016004,-0.0156,0.06866,50.36,-0.91175,-0.49583,1.191,242.48,64.62,2.7523,213.92,3.853653957356928,-1.5087256806395566,0.0407861644448453,-2.577364698178465,#27ae60,0.4737,0.1126,2026-04-27
PNN.L,1,Medium,43.644,0.0468,0.9269,0.0263,35.86,48.35,44.62,42.23,BBB,20.46,311.36,65.43,UK,UK_Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.0628,0.00457,0.00199,0.11939,0.021739,0.017428,-0.00639,0.06556,49.18,-5.00967,-0.78436,1.6422,1796.48,387.4,3.6373,550.0,6.172005085440246,1.233029442115527,-0.3343238613830483,3.385745199307008,#f39c12,0.3,0.6703,2026-04-27
PNW,1,Medium,51.758,0.0042,0.9958,0.0,40.35,62.14,30.94,44.07,BBB,34.75,481.47,27.44,USA,Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.01721,0.00987,0.15634,0.19081,0.009879,0.010187,0.05125,0.12623,48.96,0.82277,-0.39276,1.1518,103.08,48.44,1.1278,102.28,4.392712566799048,-2.788621040540176,-0.0677677281865188,1.811435030591954,#f39c12,0.7,0.8654,2026-04-27
POWERGRID.NS,1,Medium,49.701,0.028,0.9687,0.0033,36.33,41.05,18.64,32.44,BB,36.2,198.7,74.26,India,India_Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.00034,-0.01352,0.11233,0.05683,0.009795,0.01574,0.03933,0.0613,53.28,0.50633,-0.29559,1.0994,344.84,58.62,4.8824,295.4,7.169886937514347,-2.457095586319221,-0.034326374859629,0.8611312031425307,#f39c12,0.2,0.8242,2026-04-27
PPG,1,Medium,59.459,0.0182,0.9752,0.0065,38.88,63.0,31.19,43.81,BBB,36.19,720.01,52.38,USA,Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.01522,-0.05552,-0.02348,-0.03655,0.022121,0.021273,-0.09632,-0.04688,48.79,-2.47846,-0.46021,1.4334,165.44,64.39,1.5692,102.24,4.84513722428069,-1.6784580029159408,-0.4032797293106882,1.6116091214676458,#f39c12,0.75,0.9615,2026-04-27
PPL,1,Medium,40.563,0.0464,0.9536,0.0,56.83,60.26,55.35,57.41,A,19.86,474.09,56.89,USA,Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.02209,0.02196,0.12925,0.1841,0.009716,0.011516,0.05021,0.08685,48.89,0.32808,-0.48726,1.2405,38.86,14.58,1.6648,38.86,4.220142998237929,-2.857509184368638,-0.0666207301468594,1.492750330465546,#f39c12,0.25,0.6044,2026-04-27
PRESTIGE.NS,1,Medium,38.641,0.0678,0.9289,0.0033,41.86,50.56,46.42,45.84,BBB,27.59,132.78,6.88,India,India_RealEstate,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.04204,-0.11159,-0.26077,-0.27999,0.027779,0.022564,-0.12946,-0.22394,53.14,-63.13478,-0.67213,1.4219,2052.47,133.33,14.394,1222.1,9.528768516849288,2.253206515076531,-0.1072633526856894,0.5270823505848327,#f39c12,0.7778,0.5687,2026-04-27
PRU.L,0,Low,22.89,0.9964,0.0036,0.0,63.87,61.09,71.7,65.38,AA,16.44,29.99,22.44,UK,UK_Finance,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.03716,0.01385,-0.07395,0.20057,0.017802,0.017967,-0.04343,0.02078,49.49,-12.34017,-0.61666,1.2297,1552.1,594.97,1.6087,1074.5,3.972736396460939,-0.5844930860676882,-0.1580887587973406,-2.131131467954292,#27ae60,0.2,0.0495,2026-04-27
PSA,1,Medium,40.392,0.1504,0.8496,0.0,42.21,61.71,73.31,57.39,A,46.53,185.78,47.81,USA,RealEstate,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.05322,-0.07961,0.04043,-0.00914,0.01577,0.015632,-0.02316,3e-05,49.79,-4.06397,-0.37929,1.5562,346.44,124.67,1.7789,279.24,3.654965467468653,-2.5196251427288456,-0.899089400752035,-0.6526012423637283,#f39c12,0.8824,0.5962,2026-04-27
PSN.L,1,Medium,43.739,0.0819,0.9115,0.0066,51.52,59.94,44.25,51.87,A,46.48,215.8,50.47,UK,UK_Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.01256,-0.15913,-0.22055,-0.17493,0.028197,0.02295,-0.19097,-0.12888,48.72,-75.069,-0.70796,2.2194,3285.72,959.56,2.4242,1088.5,7.375374082386127,1.4949039779441242,-3.6371652444694273,-0.8880752511367199,#f39c12,0.4444,0.6786,2026-04-27
PSON.L,0,Low,33.748,0.8664,0.1336,0.0,56.53,62.79,58.9,59.12,A,36.39,86.96,14.46,UK,UK_Communications,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.08199,0.05756,-0.02624,-0.02663,0.012572,0.020357,0.07945,0.00796,50.26,11.28552,-0.58763,1.2888,1378.48,422.88,2.2598,1032.0,4.028100935655403,-1.7442530771051543,-0.7615503276453156,-0.1947918966792286,#27ae60,1.0,0.4066,2026-04-27
PSTG,0,Low,28.672,0.9322,0.0645,0.0033,60.41,48.68,56.28,55.65,A,16.16,62.5,55.61,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.08598,-0.01559,-0.05799,0.17061,0.027688,0.038718,-0.08002,-0.13827,49.84,-1.41439,-0.62532,0.6428,98.7,8.76,10.2671,61.89,5.241267147084533,1.374337676559149,1.093279463729517,-2.6526621534154065,#27ae60,0.6207,0.2143,2026-04-27
PSX,1,Medium,48.624,0.0145,0.9855,0.0,19.73,45.47,58.06,38.95,BB,36.25,259.36,7.05,USA,Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.0547,0.07178,0.2213,0.43716,0.020766,0.018729,0.09894,0.26716,49.97,4.61474,-0.64214,1.2452,188.28,32.92,4.7199,174.7,7.790624873169752,-1.6103823321619128,1.811886111839076,5.517860627203337,#f39c12,0.4118,0.7885,2026-04-27
QCOM,0,Low,33.273,0.9509,0.0491,0.0,45.17,54.99,69.14,55.31,A,29.03,84.74,65.87,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,-0.02361,-0.10166,-0.31343,-0.17842,0.011518,0.018101,-0.12197,-0.20716,50.63,-3.70169,-0.44288,1.3428,218.42,41.44,4.2707,124.07,4.511852371844989,-1.17989236112104,-0.8821894603832148,-2.892852117788914,#27ae60,0.931,0.3956,2026-04-27
RAILTEL.NS,1,Medium,43.398,0.1452,0.8254,0.0294,65.85,57.05,57.01,60.56,AA,67.45,127.66,35.61,India,India_Communications,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.03205,-0.04347,-0.2728,-0.37298,0.034241,0.028243,-0.136,-0.23539,55.56,-12.07053,-0.58007,0.3763,586.05,80.05,6.3207,268.85,7.255444227849763,1.4960239475430228,-1.6702899014854184,-2.504167934509858,#f39c12,1.0,0.6676,2026-04-27
RATNAMANI.NS,1,Medium,63.145,0.0286,0.8921,0.0793,15.08,48.24,56.23,37.37,BB,49.92,608.38,34.73,India,India_Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.0019,-0.07265,-0.03515,-0.22653,0.025897,0.04143,-0.01276,-0.08511,54.62,-23.41726,-0.49272,0.9019,3836.94,517.29,6.4174,2206.9,6.353093010512149,-0.1125264517779338,-1.547021153905879,2.266286307508598,#f39c12,0.5714,0.9835,2026-04-27
REGN,0,Low,29.431,0.9916,0.0084,0.0,47.3,62.11,66.85,57.61,A,17.73,107.24,57.24,USA,Healthcare,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.01465,-0.02729,-0.04972,0.48623,0.015411,0.017095,-0.00419,0.14496,50.75,-0.87723,-0.59692,0.7472,1193.7,271.62,3.3946,760.27,3.6611953831874717,-1.8449133362484451,-0.2185985388270666,-1.948025927692204,#27ae60,0.6842,0.2445,2026-04-27
REL.L,0,Low,28.507,0.9466,0.0534,0.0,62.59,63.95,63.04,63.13,AA,25.39,91.92,44.95,UK,UK_Communications,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.05265,-0.04583,-0.20736,-0.35867,0.012948,0.031158,-0.00909,-0.20632,49.27,-7.78739,-0.5131,1.7454,4134.33,1480.63,1.7923,2519.0,5.617733149740657,0.8614373208469441,-2.802420614222116,-1.4570623982360806,#27ae60,0.5,0.2005,2026-04-27
RELIANCE.NS,1,Medium,58.374,0.0163,0.9771,0.0067,22.0,24.14,37.83,27.39,B,58.98,193.53,46.21,India,India_Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.03227,-0.06103,-0.13465,-0.08902,0.016176,0.014782,-0.07579,-0.0967,51.51,-22.71491,-0.45088,1.1264,1592.3,395.48,3.0262,1304.6,7.62769234620619,-1.878364656990672,-0.4289591775844855,0.7262156000532112,#f39c12,0.9,0.9533,2026-04-27
RIO.L,1,Medium,50.88,0.06,0.9267,0.0132,29.77,55.61,50.95,43.87,BBB,33.26,464.08,47.72,UK,UK_Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.0877,0.05482,0.18563,0.7169,0.020678,0.021139,0.04362,0.28527,48.93,32.03109,-0.40308,1.1815,7459.01,2954.6,1.5245,7119.0,7.952467361674789,2.0904658738915294,1.4050566420873642,5.285566373372127,#f39c12,0.5714,0.8516,2026-04-27
RKT.L,0,Low,28.741,0.9129,0.0871,0.0,55.62,66.58,87.11,68.35,AA,25.43,185.81,58.56,UK,UK_Consumer,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,-0.00077,-0.07527,-0.19762,-0.01856,0.013981,0.014976,-0.13265,-0.12612,49.13,-218.03667,-0.48517,1.2313,8273.33,4259.35,0.9424,5160.0,7.739003719529054,3.0862044387970538,-1.8580361925975508,1.2824253533648782,#27ae60,0.2222,0.2198,2026-04-27
ROK,1,Medium,46.691,0.0145,0.9855,0.0,43.46,55.88,50.33,49.25,BBB,44.8,292.88,75.03,USA,Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.05985,-0.01646,-0.08177,0.16048,0.015121,0.020624,-0.05577,0.00392,50.34,-5.6597,-0.4509,1.0702,428.82,108.81,2.9409,369.37,3.61887254930632,-2.6164938334877395,-0.255343538777056,0.7361574446063835,#f39c12,0.5263,0.7363,2026-04-27
ROST,1,Medium,37.464,0.0927,0.9073,0.0,58.87,56.4,51.47,55.91,A,36.58,161.51,21.04,USA,Consumer,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.03616,0.02192,0.14545,0.70149,0.013577,0.015377,0.0747,0.28712,50.19,4.11145,-0.51414,1.0388,221.21,56.59,2.9087,216.34,3.6875917444844326,-2.746347869241018,-0.456938534519421,-0.6555812635819056,#f39c12,0.7,0.5275,2026-04-27
ROUTE.NS,1,Medium,36.454,0.1056,0.878,0.0164,60.05,49.53,50.32,53.97,A,37.69,82.32,56.65,India,India_Communications,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.06048,-0.02514,-0.3242,-0.55333,0.036183,0.026249,-0.1305,-0.35784,55.57,-17.22071,-0.81241,1.7265,2215.45,415.6,4.3307,467.3,7.469024615712793,1.9238295118924555,-3.022433684839092,-2.057820156913737,#f39c12,0.7,0.4945,2026-04-27
RPM,1,Medium,49.121,0.0164,0.9836,0.0,37.3,65.79,51.31,50.05,A,27.97,569.51,49.29,USA,Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.01377,-0.05777,-0.08848,-0.08344,0.016893,0.017842,-0.10082,-0.1296,50.74,-2.5563,-0.38719,1.5305,137.05,41.95,2.2667,96.71,4.335280276684589,-1.896946134430481,-0.5176690658250277,1.2817020745184309,#f39c12,0.2,0.8022,2026-04-27
RR.L,0,Low,29.309,0.8429,0.1439,0.0132,43.79,68.74,66.26,58.01,A,0.0,286.92,46.71,UK,UK_Industrial,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.03076,-0.09676,-0.11666,0.28705,0.032151,0.025071,-0.08602,0.00478,51.43,-32.03049,-0.88505,0.9082,1363.0,38.98,33.9675,1142.6,11.195384750530717,3.615822801636983,1.5374009690600818,-0.1556377857083993,#27ae60,0.1667,0.2418,2026-04-27
RRC,1,Medium,53.895,0.0,0.99,0.01,24.27,44.55,40.45,35.21,BB,50.66,236.14,53.11,USA,Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.04242,0.06568,0.30836,0.04716,0.020668,0.020903,0.11727,0.18307,51.11,1.09221,-0.83425,0.6562,47.65,1.87,24.5279,44.25,7.790581693915924,-1.5756378941710905,1.7564536946960116,5.545469081897374,#f39c12,0.8235,0.9121,2026-04-27
RTO.L,1,Medium,51.756,0.0223,0.9777,0.0,37.35,49.08,48.19,44.12,BBB,40.34,423.73,63.03,UK,UK_Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.06359,0.04085,0.03246,0.39069,0.018138,0.023356,0.05015,0.1793,49.6,4.45874,-0.52743,1.4705,654.88,309.47,1.1161,486.7,4.156778671021548,-2.272924661272841,-0.3801198099940511,2.082123552328357,#f39c12,0.8333,0.8626,2026-04-27
RTX,1,Medium,53.76,0.0204,0.9763,0.0033,15.5,53.64,48.1,36.72,BB,57.17,190.31,83.36,USA,Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.05755,-0.04951,0.06095,0.37273,0.012821,0.016225,-0.00696,0.13784,50.48,-1.68445,-0.51982,0.7225,212.16,40.94,4.1817,197.92,4.039727731018995,-2.606509688059185,-0.1416632793114713,1.2520816380226882,#f39c12,1.0,0.9066,2026-04-27
SAGE.L,0,Low,26.952,0.8358,0.1576,0.0066,76.68,52.33,85.6,72.05,AAA,31.95,115.66,50.56,UK,UK_Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.02673,-0.02088,-0.03845,0.0,0.014866,0.012312,-0.03167,0.0,49.74,-0.1156,-0.10961,0.3783,11.11,9.89,0.1231,10.18,17.35920260986335,5.812900240722394,-4.702597365679104,0.4260115328614954,#27ae60,0.3333,0.1511,2026-04-27
SAIC,1,Medium,40.308,0.0326,0.9674,0.0,45.26,49.78,58.47,50.58,A,34.84,183.62,29.3,USA,Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.06445,0.06998,-0.09589,-0.02628,0.018008,0.029253,0.03676,-0.00608,47.54,1.40204,-0.45917,1.6381,151.54,47.46,2.1932,100.91,3.595720473829964,-2.6660787354013413,-0.610778925200906,0.3071700010270713,#f39c12,0.2105,0.5907,2026-04-27
SAIL.NS,1,Medium,53.802,0.0373,0.956,0.0067,54.64,54.26,40.62,50.32,A,56.33,438.69,49.8,India,India_Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.09661,0.02863,0.09683,0.2615,0.032304,0.025672,0.04075,0.16139,51.05,0.42091,-0.6502,0.7558,170.86,17.32,8.8665,160.62,5.964523140144832,-2.12128022419345,0.9745485308002896,0.3995962689104811,#f39c12,0.8571,0.9093,2026-04-27
SBIN.NS,0,Low,33.107,0.8754,0.1246,0.0,44.65,47.42,58.33,49.58,BBB,23.62,35.8,58.2,India,India_Finance,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.01069,-0.11894,0.01129,0.30019,0.02253,0.020177,-0.05641,0.09331,49.79,-28.86071,-0.59492,0.6877,1227.8,139.19,7.8209,1030.4,6.895572258428051,-0.899143160736715,0.2475013322744078,-2.477763901353591,#27ae60,0.6667,0.3901,2026-04-27
SBRY.L,1,Medium,39.011,0.0603,0.9397,0.0,54.86,43.95,59.76,53.05,A,32.37,209.14,53.55,UK,UK_Consumer,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.03946,0.01321,0.10751,0.2013,0.013153,0.011263,0.02757,0.07351,49.03,-0.1985,-0.49987,0.9129,359.4,169.62,1.1188,345.1,3.593757434048754,-1.954756240465087,-1.009003886951543,0.3097776350729567,#f39c12,0.5556,0.5742,2026-04-27
SBUX,0,Low,32.641,0.8205,0.1795,0.0,38.71,53.51,62.52,50.29,A,11.21,158.41,39.22,USA,Consumer,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.0979,-0.04571,0.08669,0.05281,0.024701,0.019413,0.00368,0.0739,50.62,-1.16118,-0.43683,0.9768,112.84,49.23,1.2922,95.21,3.7054349775826685,-2.7171622250886496,-0.5806741567616809,-1.0901051533316646,#27ae60,0.3,0.3736,2026-04-27
SCHW,0,Low,25.642,0.9966,0.0034,0.0,56.14,75.93,57.56,62.5,AA,20.91,30.99,18.37,USA,Finance,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.00301,-0.01102,-0.07583,0.04756,0.011045,0.016789,-0.04014,-0.01951,50.58,-0.68604,-0.49703,0.9181,106.85,26.17,3.0837,93.34,4.010347168733517,-1.4590395066330213,-0.3916048409049535,-2.6663324589240367,#27ae60,0.4211,0.1099,2026-04-27
